index	sim_time	step_time	success	C01	C12	D01	D12	H01	H12	state_r0	state_r1	state_r2	speed_r0	speed_r1	speed_r2	actuation_r0	actuation_r1	actuation_r2	objective	
1416	2887.938101	0.340553	True	5.802459794722224	1.3025489253837104	0.3070440685964436	1.2673366985644412	0.35396910640960616	1.3062400203934692	[-1.1158543995766135, -0.0001591480423745093, 2.584477751304505, -0.00029527675385522534, -0.0014548499867306519, -0.0009461766527250907]	[-0.44770456337812964, -0.5848106485556428, 0.6021541109462869, -0.0002529397869087922, -0.0006438502288312219, -0.0006635550172315189]	[1.6916131571470916, -0.6444811014253139, 1.3564566456834144, -0.0009519562848520934, 0.000885603702805227, -0.00011208487698343516]	[0.7481627401161896, -0.03572075385038019, 0.916862696725956, -0.007049634251791102, 0.00741434587546197, -0.0008151344793522895]	[-0.07174932844380393, -0.317458412147716, -0.7741695546156947, 1.8327013765660828e-05, 0.0062564073826094765, 0.002664988133173977]	[-0.2658717423629956, 0.39720997486787524, 0.13898145354508532, 0.012285217348733142, 0.01219643013926259, -0.0073598771483112104]	[7.600228997400225, -10.495599851505297, -15.626030264545605, -0.0005752442813658041, 0.0008997045629410183, 0.005447672871675601]	[9.715472615503334, -83.17160140392117, -44.6377296261492, 0.0013741609267042374, 0.0011760969865125073, 0.002633389064361879]	[69.5167900086684, -3.684587612673784, 110.86592581922126, 0.0043133018653782095, -0.002445769437364376, -0.002662390219348794]	8.635801694840504	
1417	2889.762614	1.796409	True	5.820901513473839	1.3037255407721093	0.30371797542720363	1.268886991753149	0.3461061160161381	1.3118347985225873	[-1.1083336019140735, -0.0005747049330553825, 2.593571095562051, -0.0003662049086647358, -0.0013799241407718597, -0.0009521158228642393]	[-0.44829541141497325, -0.5883313238432067, 0.5941802838048893, -0.0002519418702321683, -0.0005801943965993077, -0.0006361432666486577]	[1.689308739338818, -0.6405869656942694, 1.358300041873299, -0.0008268773008969757, 0.001006284910291193, -0.00018666390765042406]	[0.7586579449262535, -0.04657251974332328, 0.8996320050982258, -0.007135976020418083, 0.007569450137423795, -0.00036741486137353987]	[-0.04692413286320088, -0.3864127769740857, -0.820736014367654, 0.00018470731627432348, 0.006471939869294037, 0.002820689911704878]	[-0.1954370279560647, 0.38120863463313504, 0.23002433609483044, 0.012741901809628666, 0.011949873809219141, -0.007534562299960158]	[9.043439212007241, -12.22600473924954, -17.33505776788079, -0.0016785152621050274, -0.0014448644491293593, 0.007204914540934433]	[28.79252996307175, -77.11048825556706, -42.23571541210675, 0.0020487912638796173, 0.0015336929048500546, 0.002299233698622365]	[81.92274380750446, -20.828861594594173, 110.92876089196238, 0.004295394245696925, -0.002519376283221308, -0.00227366150387114]	8.686088406606856	
1418	2893.623154	3.781976	True	5.8310935364507195	1.303932871120194	0.3004891815206659	1.2711423316703931	0.33789201202311975	1.3178264252277605	[-1.1007700048414273, -0.0010231439989342665, 2.6025566072277537, -0.00043779311625000096, -0.0013035465460823654, -0.0009536021448036832]	[-0.44856234124242794, -0.5925020703986024, 0.5857652839111152, -0.00024928234932664387, -0.0005145110998704877, -0.0006072073611542557]	[1.6877163302361868, -0.6369162759247543, 1.3609880536137386, -0.0006975360366162197, 0.001124225921632681, -0.0002627833156560147]	[0.756555255206341, -0.04239093388911979, 0.8953999878966552, -0.0071803128580760585, 0.007704370909220777, 7.661633098712653e-05]	[-0.006840959309079252, -0.4474027312656083, -0.8624747544541198, 0.0003504180944862822, 0.006661764486835834, 0.002969892870026944]	[-0.12374148685411845, 0.3524243759556789, 0.30785824722619914, 0.013139631649794406, 0.011646758311672336, -0.007671412607075243]	[-5.461608916316683, 5.082623937006698, -2.3309679248453676, -0.001172964661780007, -0.0015963487586943823, 0.007114688358550114]	[46.2079674254524, -67.5472538417293, -36.45511766940934, 0.0020308443988365436, 0.0012634354222773889, 0.00218458074363336]	[83.08544593215906, -35.38905608488719, 95.30102707436174, 0.0036276327074627078, -0.003118624078868115, -0.0016573992846813709]	8.073038539046841	
1419	2899.173736	5.523753	True	5.831375496745566	1.3033924294789192	0.29737865657316226	1.2739612986032922	0.32929907557325516	1.324175485428618	[-1.0932283607719548, -0.0014313533299513917, 2.6114932078919724, -0.0005096177802430242, -0.0012258927987777312, -0.0009506753303630019]	[-0.44836932166351456, -0.5972197649638576, 0.5769807326074761, -0.00024501545897485157, -0.00044724601852859537, -0.0005768683293082896]	[1.6868465968434612, -0.6335971035237836, 1.3643855157628622, -0.0005645406528122003, 0.0012387958850354867, -0.000340043589875467]	[0.7541087938003082, -0.03865644409836666, 0.8899685967483485, -0.007182091145009977, 0.007824240536294094, 0.0005164251341768806]	[0.04518910840257814, -0.49572252632079616, -0.8947109807662375, 0.0005058836894983964, 0.006788161743534862, 0.0031013350086975563]	[-0.05116631859652248, 0.31089345895806764, 0.3718972037372961, 0.013474628166570803, 0.011273847113075924, -0.007766223252750325]	[-5.848333664609303, 4.54332775029607, -3.685221572439298, -0.0006625931703326253, -0.0016612188096221132, 0.007016195624210748]	[59.76082359228651, -52.636556939116815, -25.33561293723495, 0.0018640107217969717, 0.0003971917732836592, 0.0018905845975376349]	[83.80547699748004, -49.82812588484288, 79.06935142890028, 0.0029131785914281966, -0.0039325408004643745, -0.000976655495390374]	7.752474482817011	
1420	2899.539804	0.338940	True	5.82169056799688	1.3023157806219192	0.29438615290825776	1.2772013246599057	0.32038168240342635	1.3308241912125343	[-1.085712098749041, -0.0018037929680410924, 2.620368864119258, -0.0005812719840017816, -0.0011471672434836262, -0.0009433815384104673]	[-0.4475966640274948, -0.6023573617178426, 0.5679218139207278, -0.00023921481240772038, -0.0003788606327486099, -0.0005452561408178256]	[1.686708221867298, -0.6307576430776078, 1.3683539689024053, -0.00042852891658903196, 0.001349372758797881, -0.0004180455273068215]	[0.7513173753876099, -0.03537147067274044, 0.8833324474611383, -0.007145206304421762, 0.00791816784848943, 0.0009512387645530322]	[0.10920801209208739, -0.531303451076727, -0.9174017868551881, 0.0006568212680315005, 0.006885745286140711, 0.003224504831502224]	[0.0222915345396345, 0.25654673657745647, 0.4220789204962949, 0.013744710857140088, 0.010846197439164764, -0.007823195079853632]	[-6.235042245344297, 4.004036459361039, -5.039440419002644, -0.00021746309517003346, -0.0018960735597873066, 0.006905660946535417]	[73.31367290462222, -37.72585295280513, -14.216099879748683, 0.001792926920858393, 9.116948538124951e-05, 0.0017493159139113296]	[84.52549993346008, -64.26719176026751, 62.83766676967251, 0.0021763134271517858, -0.00451004934750353, -0.000365921046002077]	7.861500279750797	
1421	2899.875917	0.308958	True	5.802133469249231	1.3009258506718648	0.2915090875474354	1.2807133821124237	0.31119601935934854	1.3377166841332389	[-1.0782246653154648, -0.002144954085148625, 2.6291714918940947, -0.0006523677249515734, -0.0010676300197258093, -0.0009317707948144036]	[-0.4461242484773147, -0.6077871133935675, 0.5586841159676597, -0.00023192669626516418, -0.0003096445620463438, -0.0005124535155398652]	[1.6873098297915854, -0.6285267336719216, 1.3727542772298291, -0.00029015279130175764, 0.0014554116446161944, -0.0004964105042654213]	[0.748179794894316, -0.03253845377791108, 0.875486101207783, -0.007069543566723525, 0.00798589748187291, 0.001381035320359365]	[0.18525784461836042, -0.5540764276582829, -0.9305040798237254, 0.0008029838543570388, 0.006954242083361733, 0.0033393660677748056]	[0.09663514451724559, 0.18931468736818555, 0.45834083903746015, 0.013949190546192359, 0.010364210536704688, -0.007842162180895914]	[-6.621750826079291, 3.4647451684260084, -6.39365926556599, 0.00022766697999255842, -0.0021309283099525, 0.006795126268860086]	[86.86652221695793, -22.81514896649344, -3.0965868222624167, 0.0017218431199198143, -0.00021485280252116017, 0.0016080472302850244]	[85.24552286944012, -78.70625763569214, 46.60598211044474, 0.001439448262875375, -0.005087557894542685, 0.00024481340338622]	8.186188794244664	
1422	2901.081706	1.176564	True	5.772949918384308	1.299461204066527	0.28874306215530704	1.2843388363175976	0.3018000559383769	1.3447996913124514	[-1.0707694942506818, -0.002459344652803216, 2.637889018168408, -0.0007225375948245081, -0.0009875652672524313, -0.0009158937498101307]	[-0.4438315309907875, -0.613380564037888, 0.5493636391007624, -0.00022320460364523545, -0.00023989169870691573, -0.000478552282755081]	[1.688657741863946, -0.6270316790564161, 1.377445471545617, -0.00015003474416978917, 0.0015564362043474235, -0.0005747642304589981]	[0.7447009600078186, -0.030156974149713474, 0.8664364371312121, -0.00695933855648196, 0.008022886623717264, 0.0018056909517132158]	[0.27337926281177993, -0.5639712660802937, -0.9339735561539378, 0.0009431808393795678, 0.006993071327819477, 0.0034441326967468992]	[0.171417904518708, 0.10956332600820659, 0.4803883376144729, 0.014094627803944392, 0.009841245750451057, -0.00782409010651695]	[-7.001435255263883, 2.928751254760231, -7.733716154044431, 0.0006042500829407864, -0.002434858953149632, 0.006682965519867124]	[100.41755544858577, -7.903599526336725, 8.0240920923115, 0.0016355936339869227, -0.0005264692262931746, 0.001438846280566996]	[85.44931214785684, -92.64538246378319, 30.108349330691247, 0.000816829865504317, -0.005459469616423572, 0.0008374724813441671]	8.700718427864452	
1423	2902.482516	1.373763	True	5.734569733493979	1.2982269540132818	0.2860819478028019	1.2878823949771163	0.2922549836288533	1.3520313194249332	[-1.0633499732395266, -0.0027514710832374973, 2.6465094496768162, -0.0007915777576569325, -0.0009074185211814613, -0.0008956130062203043]	[-0.4406020390114502, -0.6190077712606463, 0.5400580159351818, -0.0002131017723497223, -0.00016948194497757284, -0.0004434686089019585]	[1.6907227757705654, -0.6263607169688064, 1.3822739809900646, -8.34863743622199e-06, 0.0016524781802982526, -0.0006528955836107206]	[0.7408864348449058, -0.02822604689430714, 0.8561916484050106, -0.006843046446799124, 0.00800136249649601, 0.0022629246358472003]	[0.372714958862697, -0.5607636345288727, -0.9275229350959298, 0.0010786668736827922, 0.007085655249819768, 0.0035757712053599497]	[0.23999725555023507, 0.02473033128671659, 0.48599296432598643, 0.01426425292906292, 0.009365642166331055, -0.007800608159371177]	[-7.373359256880943, 2.39670302509059, -9.058138984637853, 0.0005266511411683257, -0.0031792435474197935, 0.007173349069738705]	[112.93575888656581, 7.185142542001893, 19.42450234833514, 0.0015731674832234462, 0.0004970945917972043, 0.0018605228608098612]	[78.02580219038083, -97.97640549853794, 11.127394760219428, 0.0015309239581113975, -0.004430350090465229, 0.0009225761929263013]	8.754793881890166	
1424	2904.160262	1.648067	True	5.68808696750041	1.2974934849445015	0.28351112803449413	1.291157118799832	0.282641354496028	1.3593455023781216	[-1.0559694083426148, -0.0030258139211812043, 2.6550209465108696, -0.0008592440302515596, -0.0008275606471520395, -0.000870794996575414]	[-0.4363847328518621, -0.6245348619685483, 0.5308759685998417, -0.0002017140139759031, -9.837468956003131e-05, -0.00040732005230878396]	[1.69343979135962, -0.6265615746588337, 1.387074475882445, 0.00013458452433529164, 0.0017434512143807287, -0.0007306475443332787]	[0.7367483933066626, -0.026740926839369912, 0.8447731600135449, -0.006684101033953486, 0.007964080736804525, 0.002714187592706663]	[0.47102786420038023, -0.5438997949350421, -0.9092139672225843, 0.0011996559213902865, 0.0071325521744078505, 0.0036569500740974395]	[0.30183963428877836, -0.06454541940680888, 0.4750249397863132, 0.014345275818125372, 0.008825317425790721, -0.007750859578027813]	[-7.729953958333045, 1.8729082093827982, -10.351787861142897, 0.0010353373729713035, -0.0032372707423572638, 0.007046019898531373]	[111.3607777588204, 22.827475088693618, 32.99749701065549, 0.0013580552147033284, -6.886916573866644e-05, 0.0010457187268022709]	[70.01480409062073, -102.54308610440052, -7.917296303953329, 0.0004462318106327617, -0.005205781185374778, 0.0013402799419470618]	8.525420278850557	
1425	2906.994437	2.791751	True	5.635227268722037	1.2974761831892965	0.28101020001231064	1.2939984220474627	0.2730587575887528	1.3666541565998869	[-1.0486309280263284, -0.0032867790684295347, 2.6634120069127767, -0.0009249925337991891, -0.0007481555849868358, -0.0008415234588244373]	[-0.43119889368550496, -0.6298256261527965, 0.521936524299086, -0.0001893151558024148, -2.6845302289981808e-05, -0.00037036755579733543]	[1.6967117396814209, -0.6276346171662924, 1.3916849791151893, 0.00027818566997562936, 0.0018289580238691947, -0.0008076456513367189]	[0.7323111611907346, -0.02569021490036923, 0.8322265107896163, -0.006459185928896717, 0.007909672177282437, 0.0031546070767364135]	[0.566495079978712, -0.5134729946097885, -0.8789229121058294, 0.001280326588046597, 0.007170119090454089, 0.0037364049023699405]	[0.3510967207004235, -0.14944582235623308, 0.44827051497038584, 0.014398915373171364, 0.008270326943959565, -0.007652180401157095]	[-8.057316553491404, 1.364971526397118, -11.587105243926981, 0.0019171875022976545, -0.003316940801959517, 0.006841315171086244]	[107.69725199528891, 38.2779297554782, 46.65104664670551, 0.0007345256510043025, -4.992350417463843e-05, 0.0010125118559674885]	[55.31720357853007, -96.96870656066304, -25.973987416298186, 0.0003472790697223462, -0.0051902877414503395, 0.0021179757476155418]	8.088426409200451	
1426	2909.379348	2.358518	True	5.577872780404404	1.2984065498469917	0.2785618045377543	1.2962341268626756	0.26361042751483793	1.373874200735753	[-1.041337388168765, -0.0035386452732464758, 2.671671655124314, -0.0009884647337022703, -0.0006693108634247186, -0.0008080369627241765]	[-0.42508675165912885, -0.634747082555478, 0.5133585094079757, -0.00017624795360383748, 4.492707813957924e-05, -0.0003326920809551291]	[1.700412084553668, -0.6295358210392107, 1.3959471974303566, 0.00042182162924665095, 0.001908576000027685, -0.0008833506094221528]	[0.7276057252452303, -0.02505835321280128, 0.8186108402011396, -0.0062287584887667, 0.007850838105033151, 0.0035580705984390266]	[0.6563471298054744, -0.4700360977839635, -0.8368162780094324, 0.001332756598498105, 0.0071811932724283566, 0.0038013616429686385]	[0.3877218351942908, -0.22994336662310735, 0.40565891412515614, 0.014352953253960101, 0.007645525468329104, -0.007494227649252054]	[-8.347897336788312, 0.8775954926390284, -12.748721487167094, 0.001834369949839855, -0.0031938766254661884, 0.006220482925490318]	[100.86587125257495, 53.00995276103403, 60.0514754636512, 0.0003086310449454488, -0.00030349546200659247, 0.000775487678267321]	[40.61677473130732, -91.38998662390874, -44.03011404834911, -0.000901736335149459, -0.006067678430698116, 0.0030573723433912573]	8.044877172128402	
1427	2912.077576	2.668343	True	5.518145692344018	1.300419566105009	0.276148974115009	1.2977405079013207	0.25440134814019594	1.3808965460214369	[-1.0340912867913068, -0.0037855094853144547, 2.679789612338143, -0.0010496793195438083, -0.0005910764827051989, -0.0007707275857319602]	[-0.41814938601236107, -0.6391854312148784, 0.5052508386360257, -0.0001629162273058184, 0.00011668798578345509, -0.0002942512361934168]	[1.70441380024725, -0.6322207787637607, 1.3997021952534163, 0.0005645920177291965, 0.001981632683621133, -0.0009572183008593497]	[0.7226732832969329, -0.024823492993491063, 0.8040060180849552, -0.0060077700924825285, 0.0077864180816965625, 0.0039200108796205385]	[0.7315790349765581, -0.4168760363357124, -0.7847162562861315, 0.0013326329181736344, 0.007167880961091557, 0.003889305202924259]	[0.41166823761576127, -0.306009776732999, 0.3471200053254326, 0.014226205221766737, 0.006956197786984759, -0.00728632084704186]	[-8.590098524485414, 0.4178992973571338, -13.813156655872366, 0.0015179380220602774, -0.0030904315045750777, 0.005529320884328169]	[83.71952773345797, 63.89129794776918, 71.2998954208213, -0.0005022765156827458, -0.000521312922200428, 0.0011379258641102646]	[25.913640436656337, -85.80622662456662, -62.08457082580281, -0.0018444193702153225, -0.006870760653515457, 0.003843833338767783]	7.70549353545483	
1428	2914.457403	2.351929	True	5.458271330409517	1.3035705971875609	0.27374564755372005	1.2984363449466017	0.24550864358232583	1.3875919569324051	[-1.026866325117396, -0.004014528482136207, 2.687813906796069, -0.0011085088636503756, -0.0005136493568327736, -0.0007299261307284972]	[-0.41053604977446634, -0.6430440477362487, 0.4977132722179956, -0.0001496414974841725, 0.00018816321513066728, -0.00025501834739807545]	[1.708588313679757, -0.6356421230865439, 1.4027917950960673, 0.0007057412393648226, 0.0020476087737256706, -0.0010288454577550687]	[0.7232396242478061, -0.02162393887060771, 0.8000024010496487, -0.005751979275543916, 0.007688180257733189, 0.004257232586610975]	[0.7915647451395367, -0.354137133011387, -0.7226381616501806, 0.0013207754310573363, 0.007124120148305781, 0.003959557566365079]	[0.4226748931467626, -0.37710155900578535, 0.2728627278034375, 0.014028833281010544, 0.006227741615151712, -0.0070472704557359616]	[-2.258253443401818, 3.8161930944721187, -1.5735544642739114, 0.0019139655867201756, -0.003438962057559544, 0.00510935239683687]	[65.91340727729245, 74.54664283360577, 82.47897730598712, -0.0006576471346724606, -0.0008345476507601876, 0.0008493294110537254]	[10.961986148162842, -79.62670828132036, -79.81678486174906, -0.002622214526554729, -0.007280271436710188, 0.004326488057348237]	7.803380342884286	
1429	2916.853138	2.363936	True	5.3996279479719975	1.307942857444327	0.2713317618403238	1.298246016053003	0.23696005253235225	1.393878388378368	[-1.0196367629504377, -0.004175553390633083, 2.6957856029833995, -0.0011644581147377295, -0.0004373656352201384, -0.000685965146472724]	[-0.4023699753374027, -0.6462472646887144, 0.4907745631467954, -0.00013667696228943812, 0.00025925617528710143, -0.00021515049619994642]	[1.712805103270877, -0.639747047615342, 1.4050609891851145, 0.0008448937857549591, 0.0021065854609807412, -0.0010980421451782958]	[0.7234533982478278, -0.011359246272667298, 0.7936080852068815, -0.005432063128454489, 0.007556554117660575, 0.004552514781218998]	[0.8421405635493984, -0.28586233279222845, -0.6647859084325448, 0.0012699858575681846, 0.0070915298409793045, 0.0040160886062478324]	[0.42061153876165047, -0.44269367104629576, 0.18329922463448092, 0.013826801298219098, 0.0055549011133486405, -0.006800984940977327]	[-2.6658301920093463, 11.898835604466607, -4.295932268482939, 0.0027819573202378595, -0.003780609922512222, 0.004416181491814974]	[54.8687270965009, 80.50558166340089, 77.30863177508614, -0.0012468036248547163, -0.0004820871638044084, 0.0006253504648234727]	[-4.087009963399524, -72.87597816942476, -96.99467992312744, -0.0023464241863021297, -0.006191535815105074, 0.004425263460528905]	8.12416731911641	
1430	2919.071540	2.189734	True	5.342785062151059	1.3136380493770519	0.2689020674597718	1.297113701863317	0.2287613662434604	1.3997430144717398	[-1.0124065059446257, -0.004197890639028969, 2.703679815578068, -0.0012167699700327522, -0.0003625214183983209, -0.0006394913858106191]	[-0.3937449711388796, -0.6487398392032994, 0.48439128976790324, -0.00012452520390123862, 0.00033011381743550247, -0.00017497978034609557]	[1.7169324721480812, -0.6444433981631374, 1.406402220636656, 0.0009818092972621818, 0.0021587510846154084, -0.0011646469402921795]	[0.7232319682934475, 0.00598652072994903, 0.7846442779366641, -0.005024989978426274, 0.007399221642520326, 0.004760207281706411]	[0.8833576507244554, -0.21208318769871315, -0.6113849087358686, 0.001157612462815666, 0.007077168264817982, 0.004019906451874077]	[0.4053429992409476, -0.4954447495341186, 0.08749591550659191, 0.013581113908002792, 0.004864248614248008, -0.00652925557509457]	[-3.1668429095440946, 19.955833030607565, -7.2110750827315755, 0.004020936032189523, -0.004000392031441213, 0.002997140036161348]	[43.920702608540864, 86.3938965323462, 71.90153552615709, -0.0021961721912264033, -1.8479204900880453e-05, -0.00022017419957827584]	[-19.2384640436981, -57.739714221816136, -103.69037054301485, -0.002697872060666852, -0.006295393699923606, 0.0048142352070504385]	7.8498641767747035	
1431	2925.194790	6.087394	True	5.288874448762653	1.3207281297687126	0.2664343947209729	1.2950284752338603	0.22091470504675548	1.4052335009287378	[-1.0051847758586003, -0.004131274862049206, 2.7114793578905814, -0.001264911973617895, -0.0002893710308375383, -0.0005909944535490949]	[-0.3847447071509466, -0.6504775338425954, 0.4784877558384157, -0.00011364746083318274, 0.0004008354757937148, -0.00013494603905147719]	[1.7208444134324294, -0.6495807906096758, 1.4068051210097334, 0.0011159388273094682, 0.002203868526725259, -0.0012283846201775759]	[0.7216129630731785, 0.0062903295657598, 0.7748025777577087, -0.004598739008335341, 0.007216842696012312, 0.004957472357412784]	[0.9172002344393481, -0.1349670941815401, -0.5686728656240514, 0.0010146340344995783, 0.007064433599269629, 0.003988501051686697]	[0.37808185810130834, -0.5310443435070473, -0.004197563594862869, 0.01326902345919621, 0.004144215082210506, -0.0062274737566375285]	[-4.7708794573967275, 0.3022821711370156, -8.171947616307703, 0.004178028636626195, -0.004211601206378339, 0.002816127458377381]	[35.288261099324146, 89.7621953036918, 59.36028173151293, -0.0026492184430290154, 0.00017839178963268532, -0.0007827814671267229]	[-32.94462239304147, -37.739714221816136, -98.47844304986864, -0.003415412628755544, -0.006599312387499064, 0.005275002323762249]	7.367088025070041	
1432	2928.847291	3.624074	True	5.238969168900215	1.329263423535052	0.26389190533437323	1.2920119713921399	0.21338951637699818	1.4104392569160953	[-0.9979679330556162, -0.004057034859330583, 2.719200711222371, -0.0013086654586326677, -0.00021813008443815192, -0.0005406542635886738]	[-0.37544353769151445, -0.6514298808304104, 0.47295258477109164, -0.00010421248435329537, 0.00047123222617919655, -9.533275423296967e-05]	[1.7244213664805987, -0.6549868547794345, 1.4063139047733402, 0.0012466280209669405, 0.0022416841284796864, -0.0012889728026372522]	[0.7221389775258521, 0.007388368149770626, 0.7691166564849387, -0.004147984650140946, 0.0070164474267267254, 0.005129020357509031]	[0.9435537713678831, -0.05509596420962598, -0.537547171224561, 0.0008685646642028201, 0.007012256520442863, 0.00393564860618968]	[0.33886390803900124, -0.5493994149675714, -0.0912404548437176, 0.012892213956212772, 0.0034031035114624845, -0.005898805099175915]	[-2.3024207705802255, 1.2109585672423913, -3.352577521140655, 0.004429060839169222, -0.004313158366562429, 0.0023917451346312357]	[26.554046093442018, 92.4423376821926, 45.84471824869532, -0.0026641741767290156, -0.00028099469018277005, -0.0011229857148366174]	[-46.56130943582798, -17.739714221816136, -92.66733249516507, -0.004108894222138311, -0.006785853247236156, 0.0056831266673630625]	7.298811636922215	
1433	2929.262721	0.385275	True	5.193472753119911	1.3392900044041653	0.2612394406342983	1.2880928758508716	0.2061251738366935	1.4154515124928178	[-0.9907345207921218, -0.0039671925619049, 2.7268855348605996, -0.0013477741487399311, -0.00014893681047136942, -0.0004887200307815998]	[-0.36591654925169553, -0.6515692569987724, 0.4676696656274255, -9.621707242445085e-05, 0.0005409266586830015, -5.629481892469844e-05]	[1.7275438085620924, -0.6604882977542836, 1.4049756812338288, 0.0013732458508796275, 0.0022719911026674987, -0.0013461410141497022]	[0.7248174959409837, 0.009284889554929524, 0.7676052003820562, -0.003670524900313135, 0.006806511391349228, 0.00527630917203902]	[0.9623919593219253, 0.027545143929348467, -0.518060130504163, 0.0007262630178953652, 0.006924041862982227, 0.003873287292444837]	[0.2876471317942485, -0.5504164173074774, -0.17361175212460886, 0.01245367660529061, 0.002641999767666385, -0.005542464627318896]	[0.1659996142037592, 2.119605111311115, 1.4667064693774892, 0.004724368220371915, -0.00428290725655829, 0.0019924382579352765]	[17.819821107633203, 95.12246988042769, 32.329156672902386, -0.002572887283923956, -0.0006845010869002573, -0.00127109536790625]	[-60.17799255957736, 2.2602857781838637, -86.85620930053972, -0.004759110294841009, -0.006971357263748409, 0.006101901084381741]	7.439608187175281	
1434	2929.649438	0.356605	True	5.152741706044186	1.3508552966292067	0.25843990207987305	1.2833026849004698	0.19906036309975958	1.4203609192930378	[-0.9834630006249057, -0.003853722169044339, 2.734575669719796, -0.0013819600096037366, -8.177307178226618e-05, -0.00043547953845300404]	[-0.3562391169750187, -0.6508678955149874, 0.46252238025860154, -8.962793632771735e-05, 0.0006095612180522299, -1.7939751906028494e-05]	[1.73009185498693, -0.6659108999771628, 1.402837846377193, 0.0014951930847933643, 0.002294616310606799, -0.00139962989292311]	[0.7296559414651749, 0.011984124239372174, 0.7702867906307169, -0.0031641983423183976, 0.006609863211728252, 0.00539020080558516]	[0.9736883984132932, 0.11297124731761035, -0.5102642820853092, 0.0005868852466763163, 0.006800352130360562, 0.0037989446817039228]	[0.22438936789222086, -0.5340012927270055, -0.25129034888903334, 0.011956791396929812, 0.0018665667500004776, -0.005161470428894255]	[2.6342818616632098, 3.0281713321295327, 6.285686997599107, 0.00506378989647031, -0.0038924670391634183, 0.0014489411941743641]	[9.085582604790646, 97.80258557929157, 18.81359984711333, -0.002498749541485238, -0.0010786199169637988, -0.001458011788263655]	[-73.79466659923597, 22.260285778183864, -81.04506701410389, -0.005361540352188207, -0.0070832930930016256, 0.006470554625196921]	7.794029105074087	
1435	2930.048263	0.371196	True	5.117095742320538	1.3640103608151921	0.25545399811162595	1.2776744417513646	0.19213318805284096	1.4252578531866749	[-0.976131757750522, -0.0037085555756787318, 2.7423131217678245, -0.001410890390602604, -1.6159806974808366e-05, -0.00038134033647269896]	[-0.3464869054556676, -0.6492978860386458, 0.45739360076223295, -8.437185702825164e-05, 0.0006768212876796467, 1.969596794054215e-05]	[1.731945252700572, -0.6710795139719081, 1.399948074126379, 0.001611949560492469, 0.002309464860680314, -0.0014492221179604426]	[0.7366603952315481, 0.015489611483539886, 0.7771771091111616, -0.002620229696638568, 0.006495928269737868, 0.005456007196819847]	[0.9774165279062176, 0.20119734402296208, -0.514212362459754, 0.00045926463523733184, 0.006649216153037882, 0.0037293159569484324]	[0.1490483759042004, -0.5000594697641891, -0.3242549399536465, 0.011414027643438946, 0.0010867944298984928, -0.004761244304137566]	[5.100853937290077, 3.9358403636282984, 11.100941129795446, 0.005553484604620601, -0.0023990141858727344, 0.0006732866591299513]	[0.35125478523338494, 100.48256988951528, 5.298092886937846, -0.0022870977980178984, -0.0013450120326800408, -0.0013775504954503968]	[-87.4112512930337, 42.260285778183864, -75.2337870271315, -0.005772671216874133, -0.007053305687369312, 0.006750923226020465]	8.371839115054327	
1436	2933.719525	3.643165	True	5.086836720910644	1.3787185006412224	0.252265953301663	1.2712942155085227	0.18532493595565	1.4302356498077842	[-0.9687639227926208, -0.0035431047197871553, 2.7500398054557587, -0.00143431167711148, 4.817316519109913e-05, -0.0003266742653817746]	[-0.3367342780127306, -0.6468350242535258, 0.45215934886549153, -8.039305923333387e-05, 0.0007423960290163705, 5.665938336100163e-05]	[1.7330295295024283, -0.6758371621916088, 1.3964010325834773, 0.0017229571175630808, 0.0023164883066120506, -0.001494715712388766]	[0.7368701594716527, 0.01592352537488439, 0.7682229389700591, -0.0020632128247297207, 0.006353382268931005, 0.005495534214030601]	[0.9738690548938173, 0.29146783761302253, -0.5312256747277448, 0.0003310556584723606, 0.006463349129727654, 0.0036643970677064258]	[0.07080243959261419, -0.4522896945857608, -0.3831040974940903, 0.010805315766650116, 0.0003019766872737548, -0.004339458469612819]	[-2.728050670070605, 0.39108268991296624, -7.11490647480513, 0.005660869208942905, -0.0026918210761369054, 0.00024912933476985036]	[-8.016538101714872, 102.27854082671458, -9.672659507909074, -0.0022764734456301528, -0.0017294418966685582, -0.0012974838405440158]	[-90.4425416459189, 57.90916517481024, -58.659614919167566, -0.006514088848233179, -0.007053008353592393, 0.007067108713964575]	8.310357633663441	
